total_sqft,bath,balcony,price,bhk
1240.0,3.0,2.0,41.0,3
704.0,8.0,3.0,92.0,8
1100.0,2.0,1.0,70.0,2
896.0,2.0,1.0,30.13,2
1200.0,2.0,0.0,35.0,2
2800.0,4.0,3.0,155.0,4
2790.0,4.0,3.0,198.0,4
3600.0,3.0,2.0,150.0,3
1500.0,2.0,2.0,30.0,2
1200.0,7.0,0.0,220.0,8
1096.0,2.0,2.0,48.0,2
580.0,2.0,0.0,95.0,2
1094.0,2.0,1.0,44.0,2
1100.0,2.0,2.0,49.0,2
2987.5,5.0,0.0,191.0,4
2503.0,6.0,2.0,325.0,4
1145.0,2.0,2.0,40.0,2
1550.0,3.0,2.0,74.5,3
1830.0,4.0,2.0,82.0,3
1746.0,3.0,3.0,84.95,3
1280.0,4.0,1.0,115.0,4
918.0,2.0,1.0,27.54,2
645.0,1.0,1.0,16.45,1
1305.0,2.0,1.0,60.0,3
1207.0,2.0,2.0,62.0,2
1678.0,3.0,2.0,125.0,3
950.0,2.0,1.0,50.0,2
1070.0,2.0,1.0,55.0,2
1732.46,3.0,2.0,92.0,3
1639.0,2.0,1.0,40.98,3
1360.0,2.0,1.0,103.0,2
2592.0,4.0,2.0,250.0,4
720.0,4.0,3.0,62.0,5
1656.0,3.0,2.0,150.0,3
985.0,2.0,1.0,49.0,2
1999.0,3.0,2.0,135.0,3
1050.0,2.0,1.0,75.0,2
1440.0,2.0,2.0,64.0,3
1600.0,2.0,2.0,160.0,3
1253.0,2.0,1.0,52.66,2
1200.0,3.0,0.0,85.0,3
1360.0,2.0,3.0,75.0,3
1086.0,2.0,1.0,47.5,2
1655.0,3.0,2.0,155.0,3
1418.0,2.0,2.0,78.0,2
1270.0,2.0,2.0,100.0,2
1410.0,2.0,3.0,52.17,3
1150.0,2.0,1.0,74.0,2
600.0,3.0,2.0,45.0,2
1440.0,3.0,2.0,65.8,3
1200.0,2.0,0.0,108.0,3
1200.0,2.0,2.0,75.0,2
1410.0,2.0,3.0,50.06,3
1200.0,5.0,2.0,92.0,4
600.0,3.0,2.0,60.0,3
624.0,1.0,1.0,35.0,1
1060.0,2.0,1.0,58.0,2
3960.0,5.0,3.0,386.0,4
1200.0,2.0,1.0,45.0,2
1200.0,4.0,2.0,175.0,4
1917.0,3.0,0.0,60.0,4
950.0,2.0,1.0,40.0,2
3040.0,2.0,1.0,48.0,2
1250.0,3.0,1.0,50.0,3
1235.0,2.0,2.0,60.0,2
722.0,1.0,0.0,46.0,1
2775.0,3.0,1.0,165.0,4
1200.0,2.0,1.0,93.0,2
1225.0,3.0,3.0,60.0,3
1220.0,2.0,1.0,58.5,2
705.0,1.0,1.0,52.5,1
1880.0,3.0,2.0,94.36,3
1200.0,2.0,1.0,70.0,2
1550.0,2.0,1.0,60.0,3
1893.0,3.0,1.0,130.0,3
1650.0,3.0,2.0,75.0,3
1113.0,2.0,2.0,46.0,2
1500.0,2.0,0.0,203.0,2
1800.0,9.0,1.0,180.0,9
1586.0,3.0,3.0,70.0,3
4000.0,3.0,1.0,235.0,3
1541.0,3.0,3.0,80.0,3
1830.0,3.0,2.0,101.0,3
1200.0,2.0,2.0,48.0,2
1800.0,2.0,0.0,72.0,3
1015.0,2.0,1.0,40.0,2
1120.0,2.0,2.0,37.95,2
706.0,1.0,1.0,48.24,1
1350.0,4.0,2.0,85.0,4
1900.0,3.0,1.0,99.0,3
3000.0,5.0,3.0,150.0,4
1075.0,2.0,1.0,42.0,3
1290.0,2.0,3.0,80.0,2
1200.0,2.0,1.0,50.0,2
1150.0,2.0,1.0,53.11,2
1360.0,2.0,3.0,61.2,3
935.0,2.0,1.0,32.73,2
1730.0,3.0,3.0,140.0,3
1260.0,2.0,2.0,53.0,2
675.0,6.0,2.0,125.0,6
4000.0,4.0,1.0,650.0,4
950.0,2.0,1.0,45.68,2
600.0,3.0,2.0,85.0,2
2500.0,5.0,2.0,120.0,5
3216.0,5.0,2.0,300.0,4
800.0,3.0,2.0,120.0,6
1991.0,4.0,2.0,88.0,3
1115.0,2.0,1.0,60.0,2
1900.0,3.0,3.0,150.0,3
1109.0,2.0,1.0,41.49,2
2340.0,5.0,1.0,129.0,4
1200.0,6.0,2.0,300.0,6
4356.0,5.0,1.0,850.0,4
1005.0,2.0,1.0,43.0,2
416.0,1.0,1.0,19.5,1
1394.0,2.0,1.0,100.0,2
2138.0,3.0,2.0,110.0,3
1550.0,3.0,2.0,160.0,3
1300.0,3.0,1.0,80.0,3
1265.0,2.0,2.0,82.0,2
1140.0,2.0,2.0,52.0,2
1050.0,2.0,3.0,40.0,2
1100.0,2.0,1.0,48.0,2
1012.0,2.0,1.0,59.0,2
1600.0,4.0,3.0,112.0,4
1326.0,2.0,2.0,57.0,2
1654.0,2.0,3.0,85.0,3
1705.0,2.0,1.0,290.0,3
1070.0,2.0,1.0,42.8,2
1700.0,3.0,2.0,95.0,3
910.2,2.0,1.0,80.64,2
1140.0,2.0,2.0,50.66,2
4960.0,4.0,3.0,400.0,4
2254.0,3.0,2.0,170.0,3
945.0,2.0,1.0,47.0,2
2462.0,6.0,2.0,150.0,4
1350.0,3.0,0.0,240.0,3
615.0,1.0,1.0,44.0,1
1110.0,2.0,0.0,65.0,2
575.0,1.0,1.0,88.0,1
1025.0,2.0,1.0,54.1,2
1758.0,3.0,2.0,95.0,3
3179.0,5.0,3.0,351.0,4
1342.0,3.0,3.0,92.0,3
1800.0,3.0,2.0,85.0,3
2928.0,4.0,3.0,198.0,4
1140.0,2.0,3.0,32.0,2
1608.0,2.0,2.0,85.0,2
1645.0,2.0,2.0,82.0,3
1410.0,2.0,1.0,56.4,3
1200.0,2.0,2.0,52.0,2
1275.0,2.0,2.0,41.5,3
3800.0,4.0,2.0,600.0,4
909.0,2.0,1.0,40.0,3
1200.0,3.0,0.0,85.0,2
1080.0,2.0,2.0,73.0,2
1200.0,2.0,1.0,34.0,2
1092.0,2.0,1.0,60.0,2
1932.0,4.0,3.0,135.0,3
1156.0,2.0,1.0,72.0,2
924.0,2.0,2.0,35.11,2
1330.0,2.0,1.0,75.0,2
1917.0,4.0,2.0,113.0,3
985.0,2.0,1.0,25.12,2
2400.0,6.0,2.0,408.0,6
1800.0,5.0,2.0,500.0,4
1290.0,1.0,0.0,225.0,2
655.0,1.0,1.0,53.0,1
1800.0,3.0,3.0,140.0,3
1360.0,2.0,2.0,45.0,4
1785.0,3.0,3.0,118.0,3
4000.0,7.0,2.0,130.0,7
1645.0,3.0,2.0,120.0,3
1235.0,2.0,2.0,63.0,2
900.0,2.0,0.0,48.0,2
662.0,1.0,1.0,42.0,1
1440.0,5.0,1.0,100.0,5
1215.0,2.0,1.0,62.0,2
845.0,2.0,1.0,37.0,2
1525.0,2.0,2.0,87.0,3
1000.0,2.0,2.0,48.0,2
1255.0,2.0,1.0,90.0,3
1560.0,3.0,2.0,120.0,3
2100.0,3.0,3.0,110.0,3
1620.0,2.0,2.0,85.0,3
1595.0,3.0,2.0,90.0,3
1095.0,2.0,2.0,38.52,2
835.0,2.0,0.0,37.0,2
2182.0,3.0,2.0,72.04,3
1418.0,2.0,2.0,106.0,2
1900.0,2.0,2.0,180.0,3
2700.0,5.0,2.0,175.0,3
1070.0,2.0,1.0,48.0,2
2000.0,9.0,2.0,150.0,9
2400.0,40.0,0.0,660.0,43
755.0,1.0,1.0,42.41,1
1645.0,3.0,2.0,117.0,3
2400.0,3.0,2.0,190.0,3
645.0,1.0,1.0,16.45,1
2400.0,4.0,2.0,200.0,3
919.0,2.0,0.0,28.0,2
1346.0,2.0,1.0,71.32,2
1070.0,2.0,2.0,45.0,2
1225.0,2.0,1.0,35.52,2
880.0,6.0,2.0,75.0,6
640.0,1.0,1.0,20.5,1
1310.0,2.0,1.0,52.4,3
1190.0,2.0,2.0,39.0,2
1645.0,3.0,2.0,87.5,3
1350.0,2.0,1.0,89.0,2
1404.0,2.0,1.0,68.8,2
1105.0,2.0,1.0,35.0,3
900.0,2.0,1.0,41.0,2
1650.0,4.0,3.0,320.0,4
1100.0,2.0,1.0,41.15,2
2100.0,4.0,1.0,95.0,4
1948.0,3.0,2.0,130.0,3
1464.0,3.0,2.0,56.0,3
1210.0,2.0,2.0,45.0,2
4000.0,5.0,2.0,220.0,5
1252.0,2.0,2.0,55.0,2
1200.0,4.0,3.0,240.0,5
2600.0,3.0,2.0,140.0,3
1300.0,3.0,2.0,89.13,3
1130.0,2.0,2.0,73.0,2
1200.0,3.0,0.0,135.0,4
1690.0,3.0,2.0,125.0,3
4500.0,4.0,2.0,360.0,3
950.0,2.0,1.0,60.0,2
1020.0,2.0,1.0,57.0,2
2107.0,4.0,3.0,95.0,4
1735.0,3.0,2.0,72.0,3
915.0,2.0,2.0,37.0,2
1450.0,3.0,3.0,68.0,3
2215.0,4.0,2.0,156.0,3
2431.0,3.0,1.0,100.0,3
1804.0,3.0,2.0,102.0,3
1600.0,3.0,2.0,88.0,2
1280.0,2.0,2.0,75.0,2
1255.0,3.0,2.0,77.68,3
1320.0,2.0,1.0,150.0,2
1257.0,2.0,1.0,69.0,2
1240.0,2.0,1.0,53.27,2
1200.0,4.0,2.0,240.0,4
1850.0,6.0,3.0,150.0,6
1255.0,2.0,3.0,66.0,2
870.0,2.0,2.0,36.0,2
1789.0,3.0,2.0,98.0,3
800.0,6.0,2.0,110.0,6
660.0,1.0,1.0,18.0,2
600.0,3.0,1.0,54.0,3
1155.0,2.0,3.0,56.0,2
1235.0,2.0,2.0,65.0,2
2675.0,4.0,2.0,140.0,4
1025.0,2.0,2.0,50.0,2
1395.0,2.0,2.0,72.0,3
1530.0,2.0,2.0,74.4,3
1252.0,2.0,1.0,71.0,3
1081.0,2.0,1.0,30.27,2
1255.0,3.0,1.0,130.0,3
1220.0,3.0,2.0,56.0,3
1408.0,2.0,0.0,55.0,3
1180.0,2.0,1.0,60.0,3
715.0,1.0,2.0,29.0,1
1230.0,2.0,3.0,94.5,2
1035.0,2.0,2.0,45.5,2
3360.0,5.0,0.0,225.0,4
1300.0,3.0,2.0,77.99,3
1100.0,3.0,1.0,52.97,3
1216.0,2.0,1.0,84.0,2
1450.0,2.0,3.0,62.63,2
705.0,1.0,1.0,57.0,1
1385.0,3.0,2.0,64.0,3
1200.0,2.0,1.0,36.1,2
1310.0,2.0,1.0,32.75,3
1043.0,2.0,1.0,39.5,2
1320.0,2.0,2.0,110.0,2
1900.0,3.0,2.0,205.0,3
1140.0,2.0,2.0,39.9,2
1100.0,2.0,1.0,45.0,2
1586.0,3.0,2.0,90.0,3
975.0,2.0,1.0,24.86,2
1365.0,3.0,2.0,60.0,2
1263.0,2.0,0.0,107.0,2
1565.0,2.0,2.0,59.76,3
1163.0,3.0,2.0,180.0,3
2882.0,5.0,1.0,204.0,4
2320.0,3.0,2.0,170.0,3
1750.0,3.0,3.0,99.0,3
1143.0,2.0,1.0,55.0,2
1936.0,3.0,1.0,118.0,3
660.0,1.0,1.0,15.0,2
700.0,1.0,1.0,19.0,2
1402.0,2.0,2.0,85.0,3
4640.0,4.0,2.0,600.0,4
1000.0,2.0,2.0,41.0,2
1000.0,2.0,1.0,35.0,2
818.0,2.0,1.0,26.0,2
1680.0,3.0,0.0,135.0,4
2422.0,3.0,2.0,150.0,4
1145.0,2.0,2.0,100.0,2
1190.0,2.0,2.0,30.35,3
1145.0,2.0,1.0,62.0,2
1575.0,3.0,3.0,68.0,3
9000.0,4.0,1.0,390.0,3
1200.0,2.0,2.0,46.0,2
1500.0,2.0,2.0,63.0,3
2560.0,4.0,2.0,75.0,4
1583.0,3.0,3.0,76.1,3
700.0,2.0,1.0,34.98,2
950.0,2.0,0.0,38.0,2
1041.0,2.0,1.0,36.44,2
1085.0,2.0,1.0,70.0,2
1070.0,2.0,2.0,37.0,2
1165.0,2.0,1.0,45.0,2
1000.0,2.0,1.0,35.0,2
1169.0,2.0,1.0,64.0,2
1150.0,4.0,1.0,110.0,4
1840.0,3.0,2.0,140.0,3
1550.0,3.0,1.0,75.0,3
997.0,2.0,3.0,53.0,2
1457.0,2.0,3.0,60.0,2
1000.0,2.0,1.0,60.0,2
1000.0,2.0,0.0,60.0,2
1500.0,3.0,2.0,88.0,3
958.0,3.0,1.0,210.0,5
1165.0,2.0,2.0,75.0,2
1200.0,7.0,3.0,169.0,7
1787.0,3.0,2.0,123.0,3
1288.0,2.0,1.0,70.0,3
1430.0,2.0,2.0,54.11,3
750.0,1.0,1.0,25.5,1
900.0,2.0,1.0,115.0,4
1200.0,3.0,1.0,67.77,3
1500.0,2.0,1.0,78.0,3
1230.0,2.0,2.0,66.25,2
780.0,1.0,1.0,55.0,1
1220.0,2.0,1.0,80.0,2
1110.0,2.0,2.0,43.0,2
2100.0,3.0,2.0,240.0,3
1380.0,9.0,0.0,150.0,9
1690.0,3.0,2.0,85.0,3
1130.0,2.0,2.0,78.0,2
1213.0,2.0,1.0,59.32,2
900.0,2.0,2.0,45.0,2
1199.0,2.0,1.0,85.0,2
5000.0,4.0,2.0,290.0,4
700.0,8.0,0.0,100.0,7
661.0,1.0,1.0,36.0,1
1804.0,2.0,1.0,285.0,2
1710.0,3.0,2.0,100.0,3
1030.0,2.0,2.0,50.0,2
1220.0,3.0,2.0,56.0,3
1530.0,3.0,2.0,73.5,3
1200.0,2.0,1.0,78.0,2
2000.0,3.0,2.0,85.0,3
300.0,1.0,1.0,20.0,1
1751.0,2.0,1.0,115.0,3
800.0,1.0,0.0,170.0,2
1255.0,2.0,2.0,79.0,2
1778.0,3.0,2.0,122.0,3
1100.0,2.0,1.0,45.0,2
1480.0,2.0,2.0,65.0,2
1358.0,2.0,1.0,81.0,2
580.0,1.0,1.0,27.0,1
1197.0,2.0,1.0,63.0,2
1200.0,2.0,1.0,170.0,4
1705.0,3.0,1.0,110.0,3
1310.0,2.0,1.0,37.83,3
1132.0,2.0,0.0,67.9,2
1200.0,3.0,0.0,140.0,3
814.0,2.0,1.0,55.0,2
1575.0,3.0,2.0,90.0,3
1302.0,2.0,1.0,66.0,2
1800.0,8.0,1.0,175.0,6
2006.8,4.0,2.0,196.0,3
1100.0,2.0,2.0,44.0,2
2400.0,5.0,2.0,400.0,5
830.0,2.0,2.0,37.0,2
435.0,1.0,1.0,19.5,1
1590.0,3.0,0.0,120.0,3
1140.0,2.0,1.0,33.06,2
1090.0,2.0,2.0,59.8,2
1922.0,3.0,3.0,106.0,3
965.0,2.0,1.0,67.0,2
883.0,2.0,1.0,40.95,2
1062.0,2.0,1.0,42.47,2
1089.0,2.0,0.0,32.67,2
1358.0,2.0,1.0,43.1,3
1108.0,2.0,1.0,87.0,2
1197.0,2.0,1.0,79.0,2
1190.0,2.0,1.0,50.0,2
3754.0,6.0,2.0,430.0,4
1749.0,3.0,1.0,117.0,3
1750.0,3.0,2.0,215.0,4
1691.0,3.0,2.0,104.0,3
1449.0,3.0,2.0,100.0,3
1400.0,2.0,1.0,80.0,2
1310.0,2.0,1.0,37.83,3
1100.0,2.0,1.0,48.0,2
1230.0,2.0,2.0,53.51,3
1750.0,3.0,2.0,130.0,3
1450.0,3.0,2.0,100.0,3
1810.0,3.0,2.0,126.0,3
1246.0,2.0,1.0,62.3,2
1420.0,3.0,2.0,85.0,3
2658.0,5.0,3.0,187.0,4
1450.0,2.0,3.0,89.6,3
1200.0,4.0,1.0,230.0,4
1367.0,2.0,2.0,62.0,2
2254.0,3.0,2.0,170.0,3
1160.0,2.0,2.0,42.0,2
1200.0,4.0,0.0,185.0,5
1711.0,3.0,3.0,75.0,3
750.0,6.0,3.0,112.0,9
1120.0,2.0,2.0,37.97,2
950.0,2.0,1.0,47.0,2
1560.0,2.0,2.0,145.0,2
1250.0,15.0,0.0,125.0,14
1225.0,2.0,2.0,60.0,2
1200.0,2.0,0.0,66.0,3
1340.0,2.0,3.0,77.0,2
1846.0,3.0,3.0,145.0,3
1155.0,2.0,1.0,46.0,2
1205.0,2.0,1.0,70.0,2
1140.0,2.0,1.0,36.0,2
1140.0,2.0,2.0,38.65,2
1300.0,2.0,1.0,63.0,3
1051.0,2.0,2.0,60.0,2
1134.0,2.0,1.0,45.36,2
2500.0,4.0,1.0,260.0,3
1135.0,2.0,2.0,32.91,2
1745.0,3.0,2.0,77.0,3
500.0,5.0,2.0,92.0,5
1665.0,3.0,2.0,105.0,3
1220.0,2.0,2.0,48.79,2
1868.0,3.0,2.0,113.0,3
640.0,3.0,0.0,45.0,3
1210.0,2.0,1.0,76.0,2
1351.0,2.0,1.0,77.0,2
1636.0,3.0,1.0,119.0,3
2400.0,6.0,1.0,450.0,5
1464.0,2.0,2.0,56.0,2
418.0,1.0,1.0,12.0,1
1339.0,2.0,2.0,62.0,2
2370.0,4.0,2.0,195.0,3
1530.0,2.0,2.0,74.5,3
1100.0,2.0,1.0,46.0,2
1350.0,3.0,2.0,58.0,3
1290.0,2.0,2.0,52.0,2
1220.0,2.0,1.0,35.23,3
1846.0,3.0,2.0,155.0,3
1847.0,3.0,2.0,135.0,3
3100.0,4.0,2.0,350.0,4
1430.0,2.0,2.0,110.0,2
935.0,2.0,1.0,45.0,2
1350.0,3.0,1.0,85.0,3
540.0,3.0,1.0,60.0,3
1590.0,3.0,2.0,96.5,3
1286.0,3.0,1.0,67.0,3
1141.0,2.0,2.0,40.0,2
1554.0,3.0,3.0,130.0,2
3520.0,3.0,3.0,430.0,3
7500.0,7.0,3.0,1700.0,5
1749.0,3.0,2.0,112.0,3
2250.0,5.0,1.0,360.0,5
1140.0,2.0,3.0,45.0,2
1632.0,3.0,1.0,128.0,4
1000.0,2.0,1.0,41.0,3
1065.0,2.0,1.0,58.0,2
1520.0,2.0,2.0,96.0,3
1075.0,2.0,1.0,43.0,3
5.0,7.0,3.0,115.0,7
1539.0,2.0,2.0,52.36,3
1342.0,2.0,2.0,115.0,2
1004.0,2.0,1.0,49.0,2
1295.0,2.0,2.0,95.0,2
1098.0,2.0,1.0,74.0,2
1070.0,2.0,1.0,45.5,2
1016.0,2.0,2.0,40.0,2
1450.0,3.0,1.0,68.0,3
654.0,1.0,1.0,37.0,1
1080.0,2.0,2.0,38.0,2
1046.0,2.0,1.0,75.0,2
1950.0,3.0,3.0,165.0,3
1610.0,3.0,1.0,84.53,3
1151.0,2.0,2.0,50.5,2
1125.0,2.0,1.0,58.0,2
992.0,2.0,2.0,25.79,2
1000.0,3.0,2.0,60.0,2
2400.0,3.0,2.0,510.0,5
1850.0,3.0,2.0,90.0,3
1174.0,2.0,1.0,75.0,2
1100.0,2.0,1.0,45.0,2
1095.0,2.0,1.0,38.33,2
3580.0,3.0,1.0,411.0,3
900.0,4.0,3.0,155.0,3
1082.0,2.0,0.0,42.0,3
1350.0,2.0,3.0,47.24,3
1314.0,2.0,2.0,78.0,2
1290.0,2.0,3.0,40.63,2
1010.0,2.0,2.0,55.0,2
2200.0,2.0,0.0,110.0,2
1636.0,3.0,2.0,97.0,3
1050.0,2.0,2.0,39.0,2
1200.0,2.0,2.0,200.0,2
1520.0,2.0,2.0,125.0,3
1067.0,2.0,1.0,60.0,2
1060.0,2.0,2.0,35.0,2
955.0,2.0,1.0,35.28,2
1418.0,2.0,2.0,104.0,2
700.0,1.0,0.0,19.4,2
1366.0,2.0,1.0,83.0,2
1090.0,2.0,2.0,35.03,2
1250.0,3.0,2.0,58.0,3
3600.0,4.0,3.0,450.0,4
950.0,2.0,1.0,33.0,2
1470.0,2.0,2.0,170.0,2
1250.0,2.0,2.0,40.0,2
800.0,4.0,1.0,180.0,4
1494.0,2.0,2.0,94.55,3
1445.0,2.0,1.0,105.0,3
1397.0,3.0,3.0,105.0,3
606.0,1.0,1.0,40.0,1
861.0,2.0,1.0,34.5,2
1170.0,2.0,2.0,40.0,2
2461.0,6.0,2.0,353.0,4
1205.0,2.0,1.0,75.0,2
1224.0,4.0,0.0,200.0,8
660.0,1.0,0.0,75.0,1
1153.0,2.0,2.0,43.5,2
2400.0,5.0,3.0,275.0,5
4500.0,7.0,3.0,294.0,5
1200.0,2.0,2.0,62.0,2
1450.0,3.0,3.0,42.0,3
1139.0,2.0,2.0,60.0,2
1530.0,3.0,2.0,105.0,3
1575.0,3.0,3.0,101.0,3
650.0,1.0,1.0,25.0,1
1120.0,2.0,2.0,40.0,2
1700.0,3.0,1.0,80.0,3
1090.0,2.0,2.0,48.0,2
1897.0,4.0,2.0,93.0,3
1200.0,3.0,2.0,72.0,3
700.0,2.0,1.0,40.0,2
1437.0,2.0,1.0,71.13,2
1856.0,3.0,1.0,120.0,3
1500.0,2.0,0.0,65.0,3
1036.0,2.0,1.0,59.45,2
1125.0,2.0,2.0,40.0,2
1320.0,2.0,3.0,55.44,3
2215.0,4.0,1.0,310.0,3
660.0,1.0,1.0,16.0,2
1730.0,3.0,3.0,110.0,3
750.0,4.0,0.0,85.0,4
1804.0,3.0,1.0,115.0,3
1795.0,3.0,2.0,140.0,3
1050.0,2.0,1.0,50.0,2
2100.0,3.0,3.0,120.0,3
1199.0,2.0,1.0,48.5,3
1350.0,2.0,2.0,280.0,3
1100.0,2.0,2.0,47.0,2
1000.0,1.0,1.0,75.0,2
1254.0,2.0,2.0,70.0,3
940.0,2.0,2.0,49.0,2
1280.0,2.0,2.0,80.0,2
2155.0,3.0,3.0,125.0,4
3200.0,5.0,3.0,140.0,5
4260.0,4.0,3.0,272.0,4
1255.0,2.0,1.0,95.0,3
1388.0,3.0,3.0,69.99,3
905.0,1.0,1.0,52.0,1
1176.0,2.0,2.0,44.0,2
1390.0,2.0,2.0,61.16,3
2400.0,4.0,2.0,400.0,4
1160.0,2.0,1.0,55.0,2
2800.0,4.0,3.0,140.0,4
1200.0,4.0,2.0,205.0,4
1583.0,3.0,3.0,115.0,3
1170.0,2.0,2.0,86.0,2
1075.0,2.0,2.0,30.0,2
972.0,2.0,2.0,40.0,2
1486.0,3.0,1.0,83.22,3
555.0,1.0,0.0,37.0,2
4830.0,5.0,1.0,390.0,4
850.0,2.0,1.0,75.0,2
1282.0,3.0,2.0,178.0,3
2790.0,4.0,3.0,198.0,4
2383.0,5.0,1.0,215.0,4
1103.0,2.0,1.0,55.0,2
1577.0,3.0,2.0,67.0,3
1465.0,3.0,2.0,80.01,3
1600.0,3.0,1.0,64.0,3
1090.0,2.0,2.0,45.0,2
1721.0,3.0,3.0,80.86,3
1100.0,2.0,1.0,55.0,2
1450.0,3.0,2.0,71.0,3
1071.0,2.0,1.0,62.0,2
2266.0,3.0,2.0,169.0,3
2065.0,3.0,2.0,130.0,3
1800.0,3.0,2.0,90.0,3
1150.0,2.0,2.0,125.0,2
1200.0,8.0,2.0,220.0,8
1123.0,2.0,1.0,56.0,2
1884.0,3.0,3.0,98.0,3
930.0,4.0,2.0,85.0,7
1145.0,2.0,1.0,75.0,2
1328.0,2.0,2.0,60.0,3
950.0,2.0,1.0,55.0,2
1115.0,2.0,0.0,46.0,2
1318.0,3.0,1.0,54.0,3
3300.0,4.0,3.0,160.0,3
1280.0,2.0,1.0,48.0,2
1230.0,2.0,2.0,59.0,2
1420.0,2.0,2.0,60.0,3
2111.0,4.0,3.0,120.0,3
1100.0,2.0,1.0,54.0,2
1750.0,3.0,2.0,136.0,3
2550.0,4.0,2.0,290.0,3
700.0,1.0,2.0,35.0,2
1050.0,2.0,1.0,42.0,2
1235.0,2.0,3.0,90.0,2
1200.0,2.0,0.0,63.0,2
900.0,2.0,0.0,30.0,2
1146.0,2.0,1.0,38.0,2
1200.0,4.0,1.0,110.0,4
2400.0,1.0,1.0,200.0,1
1200.0,5.0,2.0,108.0,6
615.0,1.0,1.0,24.0,1
1070.0,2.0,1.0,49.65,2
1538.0,5.0,2.0,300.0,5
1355.0,2.0,3.0,58.25,3
3080.0,2.0,1.0,285.0,4
1800.0,3.0,3.0,80.0,3
1400.0,2.0,3.0,50.06,3
1123.0,2.0,1.0,48.0,2
1200.0,2.0,1.0,130.0,4
787.0,2.0,1.0,31.0,2
1082.0,2.0,1.0,45.0,3
1096.0,2.0,1.0,41.0,2
1200.0,7.0,2.0,140.0,7
1140.0,3.0,1.0,130.0,3
1130.0,2.0,1.0,52.0,2
550.0,1.0,1.0,12.0,1
1058.0,2.0,2.0,85.0,2
1269.0,2.0,1.0,73.0,3
2689.0,6.0,2.0,245.0,4
1976.0,3.0,3.0,65.21,3
1820.0,3.0,3.0,77.0,3
1329.0,2.0,1.0,56.0,3
1350.0,2.0,1.0,80.99,3
1250.0,3.0,0.0,175.0,4
1205.0,2.0,1.0,40.0,2
800.0,6.0,2.0,98.0,6
1339.0,2.0,2.0,71.5,2
938.0,2.0,0.0,35.0,2
450.0,1.0,1.0,25.0,1
1100.0,2.0,2.0,70.0,2
600.0,3.0,1.0,95.0,4
1060.0,2.0,1.0,40.0,2
1125.0,2.0,2.0,40.0,2
810.0,1.0,0.0,21.0,1
1060.0,2.0,1.0,65.0,2
1749.0,4.0,0.0,90.0,4
1200.0,2.0,2.0,75.0,3
1100.0,2.0,1.0,85.0,2
680.0,1.0,0.0,32.64,1
720.0,4.0,2.0,48.0,4
1925.0,3.0,3.0,110.0,3
502.0,1.0,1.0,25.0,1
3339.0,3.0,0.0,250.0,3
1475.0,2.0,2.0,74.0,3
1550.0,3.0,2.0,258.0,3
966.0,2.0,1.0,49.0,2
1350.0,6.0,3.0,160.0,6
1300.0,2.0,2.0,75.0,2
4400.0,4.0,1.0,350.0,5
1559.0,3.0,2.0,120.0,3
1246.0,2.0,1.0,63.0,2
2790.0,3.0,0.0,950.0,3
1410.0,2.0,3.0,53.58,3
1300.0,3.0,0.0,75.0,4
1339.0,2.0,2.0,58.0,2
900.0,4.0,1.0,75.0,4
1104.0,2.0,1.0,35.5,2
900.0,2.0,2.0,45.0,2
1550.0,2.0,2.0,79.0,3
670.0,1.0,1.0,35.0,1
1483.0,2.0,1.0,98.0,2
1540.0,2.0,2.0,70.0,3
1200.0,7.0,3.0,100.0,8
1255.0,2.0,1.0,54.5,2
600.0,3.0,2.0,100.0,3
1036.0,2.0,2.0,110.0,2
1460.0,2.0,2.0,75.0,3
1230.0,2.0,1.0,58.0,2
1340.0,2.0,2.0,60.0,2
1600.0,3.0,3.0,61.37,3
2162.0,3.0,1.0,200.0,3
919.0,2.0,2.0,40.0,2
1070.0,2.0,2.0,38.9,2
1733.0,2.0,3.0,85.0,3
1221.0,3.0,3.0,72.0,3
1041.0,2.0,1.0,36.44,2
2550.0,4.0,2.0,149.0,4
1400.0,3.0,1.0,70.0,3
600.0,2.0,0.0,55.0,1
710.0,2.0,2.0,40.0,1
1500.0,2.0,1.0,78.25,3
3122.0,6.0,2.0,237.0,4
2061.0,3.0,3.0,175.0,3
2400.0,5.0,2.0,325.0,5
1255.0,2.0,1.0,95.0,3
2425.0,7.0,3.0,140.0,7
1031.0,2.0,1.0,55.0,2
1210.0,2.0,1.0,74.0,2
950.0,2.0,1.0,40.0,2
1376.0,4.0,1.0,156.0,4
1161.0,2.0,1.0,55.15,2
1303.0,2.0,2.0,44.17,2
1418.0,2.0,2.0,105.0,2
1200.0,2.0,1.0,65.0,2
1015.0,2.0,0.0,48.0,2
1150.0,2.0,0.0,60.0,3
1010.0,2.0,1.0,40.0,2
1508.0,3.0,1.0,75.0,3
1275.0,2.0,1.0,87.0,2
1460.0,3.0,1.0,70.0,3
946.0,2.0,2.0,58.0,2
1110.0,2.0,2.0,58.0,2
1832.0,3.0,1.0,125.0,3
1088.0,2.0,2.0,61.45,2
1564.0,3.0,1.0,104.0,3
1030.0,2.0,1.0,35.02,2
660.0,2.0,0.0,27.0,2
1700.0,3.0,1.0,95.0,3
1100.0,5.0,2.0,121.0,4
1205.0,2.0,2.0,62.9,2
1950.0,3.0,2.0,90.0,3
1080.0,2.0,1.0,62.0,2
999.0,2.0,1.0,43.66,2
900.0,4.0,3.0,175.0,4
